user_id,rolls_sink,avg_multiplier,about_to_churn
1130258349,2711,20,FALSE
1120666230,1650,5,FALSE
676077084,2239,10,FALSE
472617432,13300,50,FALSE
23415870,14939,50,FALSE
1113733962,2435,10,FALSE
425564671,3357,20,FALSE
1102259927,2927,20,FALSE
579714027,19700,50,FALSE
473417876,3460,10,FALSE
85971379,4465,20,FALSE
246541699,3864,20,FALSE
124207907,2845,20,FALSE
28367902,1380,10,FALSE
380940597,585,5,FALSE
225421511,3700,20,FALSE
979911705,1265,50,FALSE
10508281,923,20,FALSE
193506128,7218,20,FALSE
237121040,4600,20,FALSE
983415125,2278,20,FALSE
1055860840,3311,20,FALSE
1051098069,6366,10,FALSE
244470451,4827,20,FALSE
17825359,940,10,FALSE
99045198,3360,20,FALSE
200325682,12260,20,FALSE
1131502561,588,3,FALSE
1103805856,3235,10,FALSE
1107526278,3301,20,FALSE
72309938,6680,100,FALSE
218402117,235,3,TRUE
1130713558,18,1,FALSE
311096972,841,10,FALSE
527548199,2277,5,FALSE
1122188891,9500,20,FALSE
34012831,9150,50,FALSE
43990918,780,20,FALSE
1030714598,2930,20,FALSE
288946446,920,20,FALSE
942657428,4230,10,FALSE
919504594,1144,20,FALSE
639168312,4329,20,FALSE
338252492,255,5,TRUE
1129643070,121,1,FALSE
1119600633,1052,2,FALSE
208321284,2535,50,FALSE
386444386,2527,20,FALSE
1063473285,17412,50,FALSE
836460235,5250,50,FALSE
258889466,2970,20,FALSE
341931739,4658,20,FALSE
52677756,3330,20,FALSE
672942117,3557,20,FALSE
991804870,483,3,FALSE
17216340,5239,20,FALSE
372415671,1085,5,FALSE
73334761,3140,20,FALSE
215268894,4986,20,FALSE
495801667,3707,20,FALSE
28532260,2710,20,FALSE
1112860347,4160,5,FALSE
494889560,4931,20,FALSE
1100068008,7427,10,FALSE
1088460478,139,1,FALSE
955648340,4390,10,FALSE
939134964,1743,20,FALSE
36958216,3720,10,FALSE
669734545,2194,20,FALSE
93849537,6036,20,FALSE
663215489,6928,50,FALSE
77011229,4515,50,FALSE
959469491,3800,50,FALSE
1126358668,1388,5,FALSE
932450662,4410,50,FALSE
9454394,6900,20,FALSE
11128186,140,1,TRUE
1063799522,3125,5,FALSE
717624790,23488,50,FALSE
941200404,1439,10,FALSE
974880940,2323,20,FALSE
4305675,1850,50,FALSE
77273044,1744,10,FALSE
979950238,2960,20,FALSE
1025313528,3817,20,FALSE
20689120,1360,10,FALSE
407310410,2240,20,FALSE
1099122154,2870,50,FALSE
78105363,6905,20,FALSE
286439467,3121,10,FALSE
27709262,2130,20,FALSE
1122552664,2686,10,FALSE
20003986,2026,10,FALSE
641633849,1901,3,FALSE
138536824,2663,10,FALSE
55533949,3197,10,FALSE
964157979,19400,100,FALSE
32889117,5800,50,FALSE
27262947,7442,50,FALSE
1130954292,675,2,FALSE
406723661,3298,20,FALSE
589174983,21900,50,FALSE
1107017891,2473,10,FALSE
939387698,4244,20,FALSE
669411961,3660,50,FALSE
1095646591,2470,20,FALSE
1110842342,2781,10,FALSE
7414263,1530,10,FALSE
207058792,1450,10,FALSE
1110895284,26540,100,FALSE
1071813485,3343,20,FALSE
1099390918,4661,20,FALSE
69163926,2059,20,FALSE
43727875,2480,20,FALSE
1107337465,2950,50,FALSE
1103771672,655,5,FALSE
340429028,3362,20,FALSE
1068571689,3229,20,FALSE
1035913634,1789,10,FALSE
999379487,3242,20,FALSE
900689989,1160,10,FALSE
334572019,28450,1,FALSE
237063779,3853,20,FALSE
37045794,80,5,TRUE
561154710,10003,20,FALSE
1003074440,2062,20,FALSE
156977863,1430,10,FALSE
499003641,1025,20,FALSE
1122797993,920,5,FALSE
1091273679,506,10,FALSE
13195463,3663,10,FALSE
1080492592,2850,20,FALSE
443821525,4345,20,FALSE
1022561974,3764,20,FALSE
954152770,25304,50,FALSE
937968896,3334,50,FALSE
109044681,7559,20,FALSE
203196568,2972,10,FALSE
846381244,3786,10,FALSE
119750224,4803,20,FALSE
8744311,3512,20,FALSE
1013823777,3071,10,FALSE
882499080,1000,50,FALSE
1076949786,2410,10,FALSE
1121306333,2996,20,FALSE
217848830,2140,10,FALSE
1130465940,1946,5,FALSE
1110413560,796,10,FALSE
1131493392,1747,5,FALSE
51635866,4721,20,FALSE
264902953,2340,20,FALSE
23610890,4504,20,FALSE
47641473,5948,20,FALSE
17164954,8200,50,FALSE
64655229,3410,10,FALSE
25568174,2395,5,FALSE
674038942,3886,20,FALSE
14901149,14320,100,FALSE
1099694958,2631,20,FALSE
915231378,2030,20,FALSE
904675135,3410,10,FALSE
823394693,8133,50,FALSE
123832261,2132,20,FALSE
678811439,3450,50,FALSE
61218715,5529,20,FALSE
1107301482,6758,20,FALSE
312411071,2952,20,FALSE
443644188,4181,50,FALSE
17082977,5550,50,FALSE
9560362,880,10,FALSE
451591494,980,50,FALSE
241589411,3448,20,FALSE
1080155092,17315,1,FALSE
984452369,1875,10,FALSE
444225744,685,20,FALSE
560361784,2661,10,FALSE
636445090,23,1,TRUE
1084603849,5850,50,FALSE
526012005,1470,20,FALSE
1128938804,1363,5,FALSE
1073220321,1298,10,FALSE
377141115,1237,20,FALSE
1117946976,28340,50,FALSE
87177296,1173,50,FALSE
903545333,3608,20,FALSE
978633586,5913,50,FALSE
275066349,2970,20,FALSE
17144875,1080,20,FALSE
35562503,3730,20,FALSE
1126882346,33,2,FALSE
795922812,6450,50,FALSE
25557783,1700,10,FALSE
1096522168,389,20,FALSE
1070972459,1785,10,FALSE
955358401,3371,10,FALSE
1104420121,3216,20,FALSE
30873140,1900,20,FALSE
744179112,5580,20,FALSE
319744714,3304,20,FALSE
455653185,2233,20,FALSE
285900122,3743,20,FALSE
912570149,480,10,TRUE
9399214,500,20,FALSE
1087788634,3987,10,FALSE
489885672,2540,50,FALSE
1044726471,2339,20,FALSE
320959873,3717,20,FALSE
1123010999,203,1,FALSE
70392100,1430,20,FALSE
411319088,1698,20,FALSE
187993783,2062,10,FALSE
1099195726,1988,20,FALSE
160882282,2270,20,FALSE
1127729287,2366,10,FALSE
1007676825,18460,1,FALSE
962239185,2715,20,FALSE
75164360,4500,20,FALSE
397277548,1656,20,FALSE
18469352,6110,20,FALSE
24605076,4523,20,FALSE
40390823,13351,50,FALSE
1127678069,1286,3,FALSE
34595959,2403,20,FALSE
945789356,921,10,FALSE
328616860,9019,50,FALSE
67132966,2932,10,FALSE
1024884810,12600,100,FALSE
3274166,7830,20,FALSE
3880528,1710,20,FALSE
21978858,4229,20,FALSE
600259539,1280,20,FALSE
1071139107,3176,20,FALSE
879056567,2791,20,FALSE
84369479,2279,10,FALSE
830775864,2120,20,FALSE
869927675,2520,20,FALSE
96268157,820,5,FALSE
23128580,11840,100,FALSE
1023819211,2685,20,FALSE
523300532,3442,50,FALSE
1131026933,315,3,FALSE
700468971,4704,20,FALSE
882521794,1800,20,FALSE
1131697051,690,3,FALSE
87314967,1800,20,FALSE
89475900,80,20,TRUE
967970856,235,5,TRUE
28728293,7631,50,FALSE
1007487656,4380,20,FALSE
35233222,7148,50,FALSE
27101140,100,10,TRUE
210850268,2445,20,FALSE
30085848,7850,50,FALSE
591884747,7301,20,FALSE
60549645,2730,20,FALSE
106475062,6104,50,FALSE
6167941,5580,50,FALSE
370483333,715,20,FALSE
298948241,5244,20,FALSE
1034441009,4337,20,FALSE
1131144890,3044,10,FALSE
947213283,5537,20,FALSE
948775602,655,5,FALSE
458919369,2648,10,FALSE
1033674982,7825,10,FALSE
449068828,1640,20,FALSE
509212328,8089,20,FALSE
1006799312,125,5,FALSE
331311100,3494,20,FALSE
862456164,40088,100,FALSE
986096912,8070,20,FALSE
31041352,1450,50,FALSE
1065806029,6890,50,FALSE
82418998,720,10,FALSE
14304440,3175,10,FALSE
207991555,14734,1,FALSE
647936875,7593,20,FALSE
1002729686,2660,20,FALSE
1114572963,415,20,FALSE
322259539,19385,100,FALSE
854273400,3654,50,FALSE
642215956,2910,10,FALSE
590063322,1520,20,FALSE
1021430287,4180,20,FALSE
82232472,8965,50,FALSE
483611984,2980,20,FALSE
807480755,700,20,FALSE
665371321,930,10,FALSE
3510606,2450,20,FALSE
485897774,4177,10,FALSE
1097233059,3549,10,FALSE
473884548,940,5,FALSE
264378461,3020,20,FALSE
474551386,4426,20,FALSE
346737000,3240,20,FALSE
311498809,3394,20,FALSE
1079986613,610,10,FALSE
1091079815,9579,20,FALSE
757816623,3105,20,FALSE
56206406,2272,20,FALSE
23055416,4900,50,FALSE
12164491,4029,20,FALSE
1128462339,397,3,FALSE
504000409,2090,10,FALSE
577290591,10590,50,FALSE
257760797,3803,50,FALSE
867637422,7124,50,FALSE
13340952,1506,20,FALSE
1034117893,2437,10,FALSE
800346168,1500,20,FALSE
59393994,3809,20,FALSE
271497844,2445,3,FALSE
1120798153,1057,10,FALSE
372926781,1615,20,FALSE
83163397,1748,20,FALSE
2349107,1980,20,FALSE
3705979,1660,20,FALSE
387007494,3396,20,FALSE
15099284,5216,20,FALSE
756131748,2050,20,FALSE
247154353,4950,20,FALSE
102088253,200,20,TRUE
961207780,4923,20,FALSE
62512077,1948,20,FALSE
981291983,3209,20,FALSE
109288054,6000,20,FALSE
730456871,4927,20,FALSE
211359969,1380,20,FALSE
31597318,932,10,FALSE
920457917,9040,50,FALSE
518817074,6316,20,FALSE
205040715,1000,20,FALSE
990195716,880,20,FALSE
946059082,3810,10,FALSE
1060863728,4767,50,FALSE
221021907,2459,10,FALSE
552571920,2510,20,FALSE
618116410,695,5,FALSE
1100406324,2830,10,FALSE
922912822,610,10,FALSE
3198930,1870,50,FALSE
717844387,1720,10,FALSE
28113252,3948,20,FALSE
98949224,3837,20,FALSE
16343496,1820,20,FALSE
700900655,1290,50,FALSE
31729335,5715,20,FALSE
1075005001,893,10,FALSE
3674343,2250,50,FALSE
1036820946,5150,50,FALSE
755046352,780,20,FALSE
218847646,1290,10,FALSE
969650406,6106,1,FALSE
1089717083,5392,20,FALSE
909697195,3862,50,FALSE
1122552847,1745,10,FALSE
929228315,3386,20,FALSE
657048372,2682,20,FALSE
44237370,3850,50,FALSE
44791027,4760,20,FALSE
1102230790,1069,10,FALSE
153038538,5380,20,FALSE
58082683,18583,100,FALSE
1129826650,523,1,FALSE
465593315,1740,10,FALSE
866299737,6190,50,FALSE
896091153,1399,10,FALSE
310634468,2186,20,FALSE
320346641,5730,50,FALSE
29260703,3481,20,FALSE
777661032,550,10,FALSE
617598504,2510,10,FALSE
50478965,1650,50,FALSE
1120477148,4328,1,FALSE
57176593,3730,50,FALSE
756723652,2567,20,FALSE
1125522168,754,10,FALSE
50492512,1100,20,FALSE
256315782,1260,10,FALSE
258640569,2829,10,FALSE
1090968391,3300,100,FALSE
1131581453,167,2,FALSE
141010915,4110,20,FALSE
210527823,3355,10,FALSE
852455194,1711,20,FALSE
1130202366,658,5,FALSE
4205589,3320,20,FALSE
1057359091,4053,50,FALSE
1055099382,378,20,FALSE
98780240,920,20,FALSE
635740265,9349,20,FALSE
36322491,4712,20,FALSE
234268203,5620,20,FALSE
1087759872,3240,20,FALSE
1057962890,1145,20,FALSE
689439757,4741,20,FALSE
253797826,3100,50,FALSE
1029275429,4915,20,FALSE
30863420,3462,20,FALSE
620461109,1461,20,FALSE
1070204474,9553,50,FALSE
29247547,4790,20,FALSE
1068244532,1900,20,FALSE
1032659150,550,50,FALSE
23327450,3163,10,FALSE
54707723,533,10,FALSE
455265719,1438,10,FALSE
101443351,2340,50,FALSE
349158469,2790,10,FALSE
312820143,3810,20,FALSE
1823942,886,20,FALSE
1046374610,4745,20,FALSE
1065514643,1792,20,FALSE
109949935,10448,20,FALSE
1021574806,3035,20,FALSE
870052630,5227,20,FALSE
946259585,7837,10,FALSE
25558969,880,20,FALSE
1131146803,280,3,FALSE
992714775,1130,20,FALSE
1059472094,2105,20,FALSE
1010610220,204,3,FALSE
467996167,2380,50,FALSE
1114396599,3016,10,FALSE
403835297,2240,50,FALSE
933290387,3835,10,FALSE
1110569014,2636,10,FALSE
954814143,10438,20,FALSE
1038721848,5149,50,FALSE
592437650,11268,50,FALSE
44129164,2476,20,FALSE
1122175381,1316,5,FALSE
918230842,7639,10,FALSE
920615616,1480,10,FALSE
9464646,1775,20,FALSE
1122118076,2740,20,FALSE
115890634,3285,20,FALSE
110155896,22725,100,FALSE
35884194,480,10,TRUE
17882863,1110,10,FALSE
926394774,1080,10,FALSE
3884542,2720,50,FALSE
45769334,540,10,FALSE
42896202,4200,20,FALSE
333871515,5290,10,FALSE
657127582,3705,50,FALSE
859426550,541,20,FALSE
12604824,1985,20,FALSE
17911621,1380,20,FALSE
26747492,3107,20,FALSE
63752407,2488,10,FALSE
327774066,1305,20,FALSE
791800506,790,10,FALSE
35305458,1680,20,FALSE
732834439,2927,20,FALSE
37128888,5800,20,FALSE
1007397598,460,10,FALSE
60705567,1480,20,FALSE
552695242,3440,10,FALSE
10961068,4928,20,FALSE
37332267,325,10,TRUE
1119649010,1350,50,FALSE
50086356,725,5,FALSE
78425072,2156,20,FALSE
1130887850,52,1,FALSE
709646017,3817,20,FALSE
347515953,1971,20,FALSE
1036691132,3228,20,FALSE
654040618,5112,20,FALSE
256944356,1260,20,FALSE
1077648630,3613,20,FALSE
17622694,843,20,FALSE
480792164,6998,20,FALSE
189187019,4207,20,FALSE
23297812,8300,50,FALSE
333707505,800,20,FALSE
37180689,1666,20,FALSE
12550971,5270,50,FALSE
339769107,2477,20,FALSE
50429964,1655,10,FALSE
1106163047,1320,20,FALSE
1104752727,1175,20,FALSE
519770075,4451,20,FALSE
10239614,2043,10,FALSE
982937224,1659,20,FALSE
17318035,3105,10,FALSE
911482749,335,5,TRUE
253082695,3790,20,FALSE
1102981017,1660,20,FALSE
787315699,2778,20,FALSE
60532026,18840,100,FALSE
1113132980,12414,50,FALSE
1041335725,1784,20,FALSE
73883565,1040,10,FALSE
71424971,1548,20,FALSE
1130523566,411,10,FALSE
50120727,20150,50,FALSE
365725971,4660,50,FALSE
1067035700,650,10,FALSE
430816886,2440,20,FALSE
1126277326,1000,20,FALSE
650530504,5229,50,FALSE
79238946,5100,20,FALSE
109020873,562,5,FALSE
353188627,10800,100,FALSE
566349877,6100,50,FALSE
1098681870,1445,5,FALSE
1129247686,2496,10,FALSE
764051669,640,10,FALSE
1045608384,2330,10,FALSE
226168264,5740,20,FALSE
1076287193,3941,20,FALSE
626443504,155,5,TRUE
3528748,11510,50,FALSE
1131558170,424,1,FALSE
467466318,2016,10,FALSE
57196977,1020,20,FALSE
652768503,2220,1,FALSE
1058635539,768,10,FALSE
112220990,7542,50,FALSE
54247127,6652,20,FALSE
158012949,2705,20,FALSE
815959961,2700,20,FALSE
949829650,2833,20,FALSE
240631872,415,10,TRUE
80118281,1400,10,FALSE
503537576,650,10,FALSE
953219153,500,20,FALSE
1084747583,1196,20,FALSE
978381444,3557,20,FALSE
1127949812,565,5,FALSE
676029855,2200,20,FALSE
99210312,500,20,FALSE
371371044,1270,5,FALSE
707334643,6050,50,FALSE
1073273851,2106,20,FALSE
885448302,580,10,FALSE
1123277829,5201,10,FALSE
31022955,2650,50,FALSE
114546401,2280,20,FALSE
537875458,1430,20,FALSE
1107307274,789,10,FALSE
101695389,1140,20,FALSE
556916856,12883,50,FALSE
1058424788,6109,20,FALSE
948748004,1755,50,FALSE
78657500,520,10,FALSE
404924304,3230,20,FALSE
1925871,3580,20,FALSE
31644347,1300,50,FALSE
121624591,1700,50,FALSE
1112650264,2661,20,FALSE
20038334,1970,50,FALSE
442429441,1350,10,FALSE
758480986,1891,10,FALSE
1000198903,2770,10,FALSE
1063602116,420,20,FALSE
675778491,1110,20,FALSE
268233516,6862,20,FALSE
319467381,2649,10,FALSE
445201142,3450,10,FALSE
97281790,1540,20,FALSE
121628166,2350,50,FALSE
1013800800,138,5,FALSE
1044092854,230,10,FALSE
13468685,1981,20,FALSE
93973420,2313,20,FALSE
49397345,5299,50,FALSE
392235007,1344,20,FALSE
1117022652,4257,50,FALSE
520510844,1520,20,FALSE
947461840,2136,10,FALSE
1130665904,104,1,FALSE
810510074,2850,20,FALSE
442591553,5340,20,FALSE
60516178,1305,20,FALSE
605900567,4650,50,FALSE
37191843,965,20,FALSE
828539760,3320,20,FALSE
1022199705,2881,20,FALSE
104252061,300,20,TRUE
82325838,3404,10,FALSE
6047612,1131,10,FALSE
562283747,3060,10,FALSE
1012229651,1898,10,FALSE
99412297,7939,20,FALSE
69979900,3065,20,FALSE
425972654,3283,20,FALSE
74984778,7359,20,FALSE
932019533,4023,20,FALSE
1097758606,2465,50,FALSE
48065499,21000,1,FALSE
167448446,6377,20,FALSE
945606483,1862,20,FALSE
169349578,2208,20,FALSE
1053213940,1460,20,FALSE
1072212034,345,10,FALSE
419132684,2870,20,FALSE
34349763,1690,10,FALSE
1053403686,1759,20,FALSE
76786981,1600,20,FALSE
155948836,5930,20,FALSE
942587609,4270,50,FALSE
1083414005,5370,20,FALSE
492262930,2679,20,FALSE
869310820,1660,20,FALSE
168321640,2340,20,FALSE
916968698,9530,50,FALSE
3881841,3810,20,FALSE
274507897,25300,1,FALSE
920515092,1040,20,FALSE
35785179,1985,20,FALSE
552750346,2711,20,FALSE
1055618311,3700,20,FALSE
1050031219,407,20,FALSE
2615599,5268,20,FALSE
1106823700,346,1,FALSE
956706628,1352,20,FALSE
816614205,6050,50,FALSE
151130231,1580,20,FALSE
1118037332,511,10,FALSE
546046984,1454,50,FALSE
418449741,4457,20,FALSE
1130944789,295,3,FALSE
432902534,5288,50,FALSE
1095991721,500,20,FALSE
527311205,1350,10,FALSE
907305941,680,20,FALSE
84597195,1253,10,FALSE
31141861,3431,20,FALSE
1105499735,7762,1,FALSE
481615338,160,10,TRUE
552892656,2570,20,FALSE
142509867,560,20,FALSE
1099728076,10244,100,FALSE
1047075928,5180,20,FALSE
305329231,3330,10,FALSE
1032530914,1980,20,FALSE
356615822,116,2,TRUE
41153781,1727,20,FALSE
6889965,1200,50,FALSE
577470393,1544,10,FALSE
1009806454,3681,20,FALSE
1052067345,5100,50,FALSE
247361945,3731,20,FALSE
3080088,660,10,FALSE
100377952,5410,50,FALSE
1009151354,1932,50,FALSE
61142434,3460,20,FALSE
1011468168,1721,10,FALSE
34914718,762,20,FALSE
53308474,4570,20,FALSE
1068582511,2069,10,FALSE
1069691065,1685,20,FALSE
1046355144,2250,20,FALSE
480379576,3961,10,FALSE
1019045351,1045,20,FALSE
20825177,1750,50,FALSE
1130960069,482,5,FALSE
1080013725,440,20,FALSE
645099714,4374,50,FALSE
54638379,7004,20,FALSE
53084838,5932,50,FALSE
1097450088,2421,20,FALSE
1107770177,4016,1,FALSE
926841795,1144,10,FALSE
1031304065,5106,50,FALSE
1031895142,1580,20,FALSE
1061839252,4010,50,FALSE
45667737,11700,100,FALSE
845688116,2730,50,FALSE
348591723,1945,20,FALSE
1009456292,3060,20,FALSE
52280567,1640,50,FALSE
4397882,3642,10,FALSE
26081660,3666,10,FALSE
347874041,3213,50,FALSE
1060584417,3015,10,FALSE
1124755762,1656,10,FALSE
69520044,2280,10,FALSE
27250792,944,20,FALSE
1066140712,2944,20,FALSE
35187610,820,20,FALSE
1020980129,3331,20,FALSE
892293907,920,10,FALSE
712827305,1550,50,FALSE
470651311,501,3,FALSE
662484250,2353,20,FALSE
498859057,11530,50,FALSE
90792990,2650,20,FALSE
940092210,3228,20,FALSE
92072062,1900,20,FALSE
324399851,3060,20,FALSE
1115732239,3945,50,FALSE
276882297,4520,50,FALSE
445002490,4320,50,FALSE
194168822,303,5,TRUE
157903397,520,20,FALSE
13458358,2750,50,FALSE
1116254331,330,10,FALSE
1006773770,1420,20,FALSE
4475492,1380,10,FALSE
206931355,1260,20,FALSE
61977791,2430,20,FALSE
329065603,17200,100,FALSE
52871066,1000,20,FALSE
756480815,4080,20,FALSE
404527022,3300,50,FALSE
637434318,6605,100,FALSE
32478382,3405,20,FALSE
25297973,687,20,FALSE
109267815,3510,50,FALSE
1053686090,2680,1,FALSE
1131465314,162,2,FALSE
978961531,713,10,FALSE
341841159,12669,50,FALSE
178394132,1600,10,FALSE
1103413081,5588,50,FALSE
238738340,4270,20,FALSE
1100822817,8638,1,FALSE
389431655,1700,50,FALSE
1124906784,300,10,FALSE
66338322,4146,20,FALSE
500828403,1340,50,FALSE
266567774,2380,20,FALSE
269022462,648,20,FALSE
49966945,3281,20,FALSE
5479339,1468,10,FALSE
521260076,280,20,TRUE
56706351,640,20,FALSE
67246861,3510,20,FALSE
1092899859,827,20,FALSE
900602984,1680,20,FALSE
126266481,1240,20,FALSE
1126334083,1365,10,FALSE
4635693,1537,20,FALSE
39334068,11300,50,FALSE
243945079,10196,50,FALSE
3465787,1670,50,FALSE
943434112,4110,20,FALSE
662882558,4770,20,FALSE
1078592142,1950,20,FALSE
305348697,7950,50,FALSE
1091254586,2180,20,FALSE
954756203,270,5,TRUE
407371207,350,5,TRUE
22811357,340,20,TRUE
1105120107,3052,10,FALSE
1127608367,1440,10,FALSE
1010144482,30,5,FALSE
683103715,1860,20,FALSE
395035775,500,20,FALSE
86946597,1834,20,FALSE
1016654774,2305,20,FALSE
1128022182,429,20,FALSE
51097656,1210,20,FALSE
1036095170,165,5,FALSE
1131004456,344,5,FALSE
69410661,2525,50,FALSE
27817611,3300,20,FALSE
1129062017,321,10,FALSE
44722486,1220,20,FALSE
21803809,740,10,FALSE
1000463375,640,10,FALSE
95735936,10269,50,FALSE
11796428,1470,10,FALSE
5978280,2678,20,FALSE
706267028,1385,20,FALSE
111812504,25,2,TRUE
1119309936,320,20,FALSE
1099354986,8,1,FALSE
76359331,2200,20,FALSE
194567537,7270,100,FALSE
267039284,360,10,TRUE
479745610,2080,20,FALSE
255885875,14300,1,FALSE
344840068,5500,100,FALSE
982389929,250,50,FALSE
107429861,55,5,TRUE
2441446,740,10,FALSE
31000263,1800,50,FALSE
225923643,1200,50,FALSE
1131554277,32,1,FALSE
610521201,820,10,FALSE
1129062402,2106,20,FALSE
1023518381,3276,20,FALSE
25188418,1200,50,FALSE
499371693,2465,20,FALSE
10991525,668,10,FALSE
23677131,4400,50,FALSE
138672978,3623,20,FALSE
1058389501,590,20,FALSE
1034239452,9551,1,FALSE
404271802,335,5,TRUE
306916843,11419,1,FALSE
723152926,2905,20,FALSE
986607166,1325,5,FALSE
1044778563,1842,50,FALSE
799646375,640,10,FALSE
157857321,2200,20,FALSE
34874624,4900,100,FALSE
84332441,1220,20,FALSE
60228072,521,10,FALSE
18475904,600,20,FALSE
85152569,930,50,FALSE
1099454570,2910,20,FALSE
336662959,900,20,FALSE
488032927,3890,50,FALSE
1113801286,325,10,FALSE
1131647337,21,1,FALSE
1109811038,6048,100,FALSE
28782457,851,10,FALSE
476409099,2405,20,FALSE
1045421248,990,10,FALSE
542040707,2879,50,FALSE
15441683,4230,50,FALSE
1127535891,29,1,FALSE
179406365,2530,20,FALSE
13252465,1761,20,FALSE
1111361171,570,10,FALSE
252278024,1920,20,FALSE
1105859415,1208,10,FALSE
64334906,3490,20,FALSE
341779122,2980,20,FALSE
1030481153,2270,50,FALSE
1123488295,810,10,FALSE
118912037,678,10,FALSE
87560892,680,20,FALSE
40274193,3740,50,FALSE
954432176,3421,20,FALSE
142695909,300,20,TRUE
877859602,8100,100,FALSE
373992011,4590,50,FALSE
750181957,640,10,FALSE
1068047277,4678,20,FALSE
947841425,831,10,FALSE
50422944,3996,20,FALSE
1017117040,2300,20,FALSE
1001056992,1320,20,FALSE
90508312,6050,50,FALSE
1113756382,666,10,FALSE
71389625,4140,50,FALSE
1054393955,2669,20,FALSE
1130835574,2071,20,FALSE
1036784075,14400,100,FALSE
980908368,3310,20,FALSE
1082636042,3710,20,FALSE
84161922,3630,50,FALSE
111954805,3630,50,FALSE
904828725,3600,100,FALSE
1018052366,1150,20,FALSE
914353534,1120,20,FALSE
20106137,1165,10,FALSE
1113699747,675,5,FALSE
1115014085,6282,1,FALSE
1004354013,11760,100,FALSE
34796968,2439,20,FALSE
817971577,290,10,TRUE
1114050591,98,10,FALSE
434093858,541,10,FALSE
277263302,420,20,TRUE
405661968,2282,20,FALSE
985743315,832,20,FALSE
206616611,580,20,FALSE
264702969,820,20,FALSE
1095163871,4583,50,FALSE
449750053,6942,50,FALSE
368669872,746,20,FALSE
1117726071,1485,20,FALSE
33052101,1860,20,FALSE
974945043,3218,1,FALSE
46453606,2500,20,FALSE
109759410,3360,20,FALSE
621108149,2304,50,FALSE
1106801505,1790,20,FALSE
1089494111,580,20,FALSE
170301064,690,10,FALSE
984625980,665,20,FALSE
473365114,1853,20,FALSE
931874122,2423,20,FALSE
1036046436,3147,1,FALSE
133203726,3300,50,FALSE
491100500,741,20,FALSE
65141253,11200,1,FALSE
1115952063,401,20,FALSE
61396755,820,20,FALSE
980135310,240,10,FALSE
58023516,135,5,TRUE
959540918,360,20,TRUE
409600082,1160,20,FALSE
79098524,880,20,FALSE
584660556,747,10,FALSE
54064540,720,20,FALSE
68823573,9610,1,FALSE
1066321164,1550,10,FALSE
461325833,40,20,TRUE
1113747573,1966,20,FALSE
1059151203,1540,20,FALSE
76412191,300,50,TRUE
1004612929,620,20,FALSE
63539539,700,20,FALSE
5431053,840,20,FALSE
318699939,120,10,TRUE
48565379,4370,50,FALSE
1079442743,2126,10,FALSE
944941921,1295,20,FALSE
476294735,5709,100,FALSE
1003274209,1000,20,FALSE
843548814,3524,20,FALSE
50269381,4400,50,FALSE
80026809,2200,50,FALSE
1063897485,1775,100,FALSE
1077751215,790,20,FALSE
958381747,2219,10,FALSE
871109261,6428,50,FALSE
71555028,2490,50,FALSE
1078638515,580,20,FALSE
12732924,1365,20,FALSE
1101211731,5122,100,FALSE
207289607,320,10,TRUE
251842567,932,20,FALSE
53518668,3690,50,FALSE
1021562592,1884,20,FALSE
3342182,1960,50,FALSE
980634369,1300,50,FALSE
372203568,2810,20,FALSE
89012494,8100,1,FALSE
547812340,400,20,TRUE
1061284607,2078,1,FALSE
55388618,540,20,FALSE
1096187282,535,10,FALSE
1025863039,2030,50,FALSE
1089808081,3404,50,FALSE
491550055,640,20,FALSE
583125389,1836,20,FALSE
13155368,700,50,FALSE
948733597,1286,10,FALSE
1019761832,310,10,FALSE
816491344,2054,20,FALSE
1093666674,615,10,FALSE
551844535,824,5,FALSE
488504364,760,20,FALSE
974867468,1640,50,FALSE
316166926,830,10,FALSE
1116884899,2522,10,FALSE
88160690,880,20,FALSE
1085686788,2217,50,FALSE
23585221,5970,50,FALSE
934739104,1000,20,FALSE
332503356,3570,50,FALSE
1131733731,46,1,FALSE
1054274388,6751,1,FALSE
8949498,3540,50,FALSE
188481895,2605,20,FALSE
22445656,53,5,TRUE
253371934,810,10,FALSE
539410480,2200,20,FALSE
4793328,220,20,TRUE
710502563,1280,20,FALSE
44679917,4500,50,FALSE
203702653,2018,20,FALSE
384007197,1600,50,FALSE
590155055,1383,20,FALSE
1131667299,82,1,FALSE
101159740,3040,20,FALSE
1124273185,500,10,FALSE
51749562,1860,20,FALSE
1015600775,2910,50,FALSE
946495905,1852,10,FALSE
56689557,813,10,FALSE
632806937,2850,50,FALSE
1129246660,280,5,FALSE
749376525,700,20,FALSE
2144680,1773,20,FALSE
19555832,1076,20,FALSE
471324257,450,20,TRUE
909421202,541,20,FALSE
46968732,340,20,TRUE
725467537,503,10,FALSE
1032595505,220,20,FALSE
1128287847,26,3,FALSE
1015621180,665,10,FALSE
1006215217,445,20,FALSE
296091289,1300,20,FALSE
1075992349,280,20,FALSE
1067904472,720,20,FALSE
1081082064,528,50,FALSE
236326853,380,10,TRUE
89106612,2691,50,FALSE
1072367684,2071,20,FALSE
1112954751,101,10,FALSE
41672051,338,10,TRUE
38974834,3380,50,FALSE
41851738,280,20,TRUE
203106494,1175,20,FALSE
